Prior[0] 0.500390808191 Prior[1] 0.499609191809
competence 0 0.000624414611302 1 0.000312695434647
height 0 0.000624414611302 1 0.000312695434647
offerings 0 0.000312207305651 1 0.00125078173859
inquisitive 0 0.000624414611302 1 0.000625390869293
lick 0 0.000624414611302 1 0.000312695434647
quinn 0 0.000624414611302 1 0.00093808630394
path 0 0.000936621916953 1 0.00156347717323
marmite 0 0.000312207305651 1 0.000625390869293
loaded 0 0.000936621916953 1 0.000625390869293
administrations 0 0.000312207305651 1 0.000625390869293
san 0 0.000312207305651 1 0.00093808630394
puts 0 0.00249765844521 1 0.00437773608505
basis 0 0.000936621916953 1 0.00093808630394
futility 0 0.000624414611302 1 0.000312695434647
three 0 0.00811738994692 1 0.00687929956223
sl2 0 0.000312207305651 1 0.000625390869293
milieu 0 0.000624414611302 1 0.000625390869293
interest 0 0.00593193880737 1 0.00500312695435
basic 0 0.000624414611302 1 0.00156347717323
lovely 0 0.00156103652825 1 0.00343964978111
topics 0 0.000312207305651 1 0.00093808630394
threw 0 0.0012488292226 1 0.000312695434647
website 0 0.0012488292226 1 0.000312695434647
ricocheting 0 0.000312207305651 1 0.000625390869293
deeper 0 0.00156103652825 1 0.00281425891182
varmints 0 0.000312207305651 1 0.000625390869293
turned 0 0.00312207305651 1 0.00125078173859
freundlich 0 0.000624414611302 1 0.000312695434647
pur�ed 0 0.000624414611302 1 0.000312695434647
sooooo 0 0.000624414611302 1 0.000312695434647
shattering 0 0.000312207305651 1 0.00093808630394
decrepit 0 0.000624414611302 1 0.000312695434647
generals 0 0.000312207305651 1 0.000625390869293
tapping 0 0.000936621916953 1 0.000625390869293
personally 0 0.000624414611302 1 0.000312695434647
untidily 0 0.000312207305651 1 0.000625390869293
nailbiter 0 0.000312207305651 1 0.000625390869293
policiales 0 0.000312207305651 1 0.000625390869293
harshness 0 0.000312207305651 1 0.000625390869293
sheridan 0 0.000936621916953 1 0.000625390869293
traced 0 0.000312207305651 1 0.000625390869293
tank 0 0.000624414611302 1 0.000312695434647
sly 0 0.000312207305651 1 0.00187617260788
affirm 0 0.000312207305651 1 0.000625390869293
tang 0 0.000312207305651 1 0.000625390869293
say 0 0.00780518264127 1 0.00844277673546
remaining 0 0.000624414611302 1 0.00093808630394
ugly 0 0.00499531689042 1 0.000312695434647
lizard 0 0.000624414611302 1 0.000312695434647
slo 0 0.000936621916953 1 0.000312695434647
neat 0 0.00156103652825 1 0.00093808630394
wildest 0 0.000312207305651 1 0.00093808630394
murders 0 0.000624414611302 1 0.000312695434647
mangle 0 0.000624414611302 1 0.000312695434647
anchor 0 0.000624414611302 1 0.000625390869293
chilling 0 0.000312207305651 1 0.00250156347717
slc 0 0.000624414611302 1 0.000312695434647
pessimistic 0 0.000312207305651 1 0.00093808630394
shamu 0 0.000624414611302 1 0.000312695434647
seven 0 0.00156103652825 1 0.00156347717323
unpicked 0 0.000624414611302 1 0.000312695434647
metropolitan 0 0.000624414611302 1 0.000312695434647
mexico 0 0.000312207305651 1 0.000625390869293
iq 0 0.000624414611302 1 0.000312695434647
is 0 0.268810490165 1 0.277048155097
sushi 0 0.000624414611302 1 0.000312695434647
it 0 0.192319700281 1 0.173858661664
defeated 0 0.000936621916953 1 0.000312695434647
iv 0 0.000624414611302 1 0.000312695434647
ii 0 0.00312207305651 1 0.00281425891182
shame 0 0.00218545113956 1 0.00218886804253
cant 0 0.0174836091165 1 0.00844277673546
harmoniously 0 0.000312207305651 1 0.000625390869293
splendour 0 0.000624414611302 1 0.000312695434647
in 0 0.219793943178 1 0.222639149468
gianni 0 0.000624414611302 1 0.000625390869293
mujer 0 0.000312207305651 1 0.000625390869293
seattle 0 0.000312207305651 1 0.000625390869293
mouse 0 0.000624414611302 1 0.000625390869293
evincing 0 0.000624414611302 1 0.000312695434647
disappear 0 0.000624414611302 1 0.000312695434647
if 0 0.0490165469872 1 0.0481550969356
grown 0 0.000312207305651 1 0.00250156347717
overstated 0 0.000936621916953 1 0.000625390869293
bottles 0 0.000312207305651 1 0.000625390869293
shimmering 0 0.0012488292226 1 0.000625390869293
topkapi 0 0.000624414611302 1 0.000312695434647
corcueras 0 0.000312207305651 1 0.000625390869293
realizing 0 0.000624414611302 1 0.000312695434647
cooly 0 0.000312207305651 1 0.000625390869293
who 0 0.0359038401499 1 0.0434646654159
guillen 0 0.000624414611302 1 0.000312695434647
potentially 0 0.00187324383391 1 0.00093808630394
belly 0 0.0012488292226 1 0.00156347717323
unfortunate 0 0.0012488292226 1 0.000312695434647
reptilian 0 0.000312207305651 1 0.000625390869293
80s 0 0.000312207305651 1 0.000625390869293
sat 0 0.000624414611302 1 0.000312695434647
confronting 0 0.000312207305651 1 0.00093808630394
grows 0 0.00280986575086 1 0.00156347717323
bells 0 0.000624414611302 1 0.000312695434647
evolve 0 0.000312207305651 1 0.000625390869293
shatner 0 0.0012488292226 1 0.000312695434647
nurtures 0 0.000312207305651 1 0.000625390869293
blandly 0 0.000312207305651 1 0.000625390869293
delight 0 0.0012488292226 1 0.00375234521576
coughed 0 0.000312207305651 1 0.000625390869293
scale 0 0.000936621916953 1 0.00218886804253
kim 0 0.000936621916953 1 0.000312695434647
jealous 0 0.000624414611302 1 0.000312695434647
overt 0 0.000312207305651 1 0.000625390869293
opportunity 0 0.00312207305651 1 0.00218886804253
thoughts 0 0.000624414611302 1 0.00125078173859
kid 0 0.00249765844521 1 0.00218886804253
butter 0 0.000624414611302 1 0.000312695434647
flakiness 0 0.000624414611302 1 0.000312695434647
schnieder 0 0.000624414611302 1 0.000312695434647
romp 0 0.0012488292226 1 0.00156347717323
programs 0 0.000624414611302 1 0.000312695434647
changes 0 0.000936621916953 1 0.00156347717323
failing 0 0.0012488292226 1 0.000312695434647
unconcerned 0 0.000624414611302 1 0.000625390869293
rome 0 0.000624414611302 1 0.000312695434647
programa 0 0.000624414611302 1 0.000312695434647
qualities 0 0.000936621916953 1 0.000625390869293
claims 0 0.000936621916953 1 0.000312695434647
paradigm 0 0.000624414611302 1 0.000312695434647
left 0 0.00811738994692 1 0.00187617260788
consciousness 0 0.00156103652825 1 0.00187617260788
transforma 0 0.000624414611302 1 0.000312695434647
sporting 0 0.0012488292226 1 0.000312695434647
dearly 0 0.000936621916953 1 0.000312695434647
presume 0 0.000624414611302 1 0.000312695434647
prints 0 0.000624414611302 1 0.000312695434647
aside 0 0.00218545113956 1 0.00218886804253
assigned 0 0.000936621916953 1 0.000312695434647
transforms 0 0.000312207305651 1 0.00156347717323
fullness 0 0.000312207305651 1 0.00093808630394
yep 0 0.000624414611302 1 0.000312695434647
yes 0 0.00405869497346 1 0.00312695434647
yet 0 0.00999063378083 1 0.0121951219512
bazadona 0 0.000624414611302 1 0.000312695434647
buyers 0 0.000624414611302 1 0.000312695434647
balletic 0 0.000312207305651 1 0.000625390869293
catalytic 0 0.000312207305651 1 0.000625390869293
candidate 0 0.000624414611302 1 0.00093808630394
legion 0 0.000624414611302 1 0.000312695434647
agile 0 0.000624414611302 1 0.000312695434647
assassination 0 0.000936621916953 1 0.000625390869293
dimwitted 0 0.000624414611302 1 0.000312695434647
rumination 0 0.000624414611302 1 0.00093808630394
jules 0 0.000624414611302 1 0.000312695434647
potential 0 0.00374648766781 1 0.00250156347717
gulpilil 0 0.000312207305651 1 0.000625390869293
gamely 0 0.000624414611302 1 0.000312695434647
save 0 0.00280986575086 1 0.000625390869293
trimming 0 0.000624414611302 1 0.000312695434647
blakes 0 0.000312207305651 1 0.000625390869293
mcdormand 0 0.000936621916953 1 0.000312695434647
ops 0 0.0012488292226 1 0.000625390869293
sailors 0 0.000312207305651 1 0.000625390869293
descompromissado 0 0.000624414611302 1 0.000312695434647
flatulence 0 0.000624414611302 1 0.000625390869293
perfunctory 0 0.000624414611302 1 0.000312695434647
auspicious 0 0.000312207305651 1 0.000625390869293
discreet 0 0.000312207305651 1 0.000625390869293
dreamy 0 0.000312207305651 1 0.000625390869293
julia 0 0.0012488292226 1 0.000312695434647
background 0 0.00156103652825 1 0.00093808630394
affability 0 0.000624414611302 1 0.000312695434647
spielbergs 0 0.000312207305651 1 0.00093808630394
depicts 0 0.000936621916953 1 0.000312695434647
dreams 0 0.0012488292226 1 0.00281425891182
vanity 0 0.00156103652825 1 0.000625390869293
coarseness 0 0.000624414611302 1 0.000312695434647
dignity 0 0.000624414611302 1 0.00156347717323
airhead 0 0.000936621916953 1 0.000312695434647
visible 0 0.0012488292226 1 0.000625390869293
negar 0 0.000312207305651 1 0.000625390869293
performing 0 0.000624414611302 1 0.000312695434647
manual 0 0.000312207305651 1 0.00093808630394
unnecessary 0 0.00249765844521 1 0.000312695434647
intermittently 0 0.000936621916953 1 0.000625390869293
zombies 0 0.000624414611302 1 0.000312695434647
egoyan 0 0.000936621916953 1 0.000312695434647
notorious 0 0.000624414611302 1 0.00093808630394
macnaughton 0 0.000312207305651 1 0.000625390869293
interestingly 0 0.000312207305651 1 0.000625390869293
unexplored 0 0.000936621916953 1 0.000625390869293
college 0 0.00499531689042 1 0.00125078173859
auteurs 0 0.000312207305651 1 0.00093808630394
dean 0 0.000312207305651 1 0.00093808630394
squander 0 0.000624414611302 1 0.000312695434647
deal 0 0.00218545113956 1 0.00343964978111
maxim 0 0.000312207305651 1 0.000625390869293
elderly 0 0.000312207305651 1 0.000625390869293
revel 0 0.000312207305651 1 0.000625390869293
wwf 0 0.000624414611302 1 0.000625390869293
obliviousness 0 0.000624414611302 1 0.000312695434647
dear 0 0.000624414611302 1 0.000625390869293
pain 0 0.00187324383391 1 0.00187617260788
pentecostal 0 0.000312207305651 1 0.000625390869293
jacquots 0 0.000624414611302 1 0.000625390869293
glance 0 0.000312207305651 1 0.000625390869293
strategic 0 0.000312207305651 1 0.000625390869293
theatrical 0 0.00156103652825 1 0.000625390869293
dense 0 0.000936621916953 1 0.00156347717323
theatre 0 0.000936621916953 1 0.00187617260788
entretenida 0 0.000312207305651 1 0.000625390869293
normal 0 0.000624414611302 1 0.000625390869293
daytime 0 0.00156103652825 1 0.000625390869293
track 0 0.000936621916953 1 0.000312695434647
shakespeare 0 0.000624414611302 1 0.000625390869293
dreck 0 0.0012488292226 1 0.000312695434647
discerning 0 0.000312207305651 1 0.000625390869293
bola 0 0.000312207305651 1 0.000625390869293
idiomas 0 0.000312207305651 1 0.000625390869293
bold 0 0.000312207305651 1 0.00093808630394
plot 0 0.0246643771464 1 0.0103189493433
pok�mon 0 0.000624414611302 1 0.000312695434647
burn 0 0.000624414611302 1 0.000625390869293
boll 0 0.000624414611302 1 0.000312695434647
squeamish 0 0.000312207305651 1 0.000625390869293
protagonist 0 0.00156103652825 1 0.00093808630394
bolt 0 0.000624414611302 1 0.000312695434647
burr 0 0.000936621916953 1 0.000312695434647
super 0 0.00187324383391 1 0.00156347717323
missive 0 0.000312207305651 1 0.000625390869293
highway 0 0.000312207305651 1 0.00093808630394
empowerment 0 0.000936621916953 1 0.000625390869293
meow 0 0.000312207305651 1 0.000625390869293
beta 0 0.000624414611302 1 0.000312695434647
aragorns 0 0.000312207305651 1 0.000625390869293
blithe 0 0.000312207305651 1 0.00093808630394
afternoon 0 0.000624414611302 1 0.00093808630394
45ths 0 0.000624414611302 1 0.000312695434647
automatically 0 0.000624414611302 1 0.000625390869293
nerve 0 0.000936621916953 1 0.00187617260788
thinner 0 0.000624414611302 1 0.000312695434647
whats 0 0.00593193880737 1 0.0046904315197
sinises 0 0.000624414611302 1 0.000312695434647
sergio 0 0.000312207305651 1 0.000625390869293
confrontation 0 0.000624414611302 1 0.000312695434647
litmus 0 0.000624414611302 1 0.000312695434647
chooses 0 0.000624414611302 1 0.00125078173859
down 0 0.0190446456447 1 0.0100062539087
fumes 0 0.000312207305651 1 0.000625390869293
slurs 0 0.000624414611302 1 0.000312695434647
theorizing 0 0.000624414611302 1 0.000312695434647
doctrine 0 0.000312207305651 1 0.000625390869293
narration 0 0.000624414611302 1 0.000312695434647
refined 0 0.000312207305651 1 0.000625390869293
nervy 0 0.000312207305651 1 0.00156347717323
annoyance 0 0.000312207305651 1 0.000625390869293
slipshod 0 0.000624414611302 1 0.000312695434647
weathered 0 0.000624414611302 1 0.000312695434647
amazingly 0 0.0012488292226 1 0.000312695434647
flying 0 0.000312207305651 1 0.000625390869293
jealousy 0 0.000312207305651 1 0.00281425891182
valedictory 0 0.000312207305651 1 0.000625390869293
hcomo 0 0.000312207305651 1 0.000625390869293
lampoon 0 0.000624414611302 1 0.000625390869293
corniness 0 0.000312207305651 1 0.000625390869293
counterproductive 0 0.000624414611302 1 0.000312695434647
editor 0 0.000624414611302 1 0.000312695434647
fraction 0 0.000624414611302 1 0.000312695434647
bodies 0 0.000936621916953 1 0.00093808630394
ballesta 0 0.000624414611302 1 0.000312695434647
lurid 0 0.000624414611302 1 0.00093808630394
virtuosity 0 0.000936621916953 1 0.000312695434647
polemical 0 0.000624414611302 1 0.000312695434647
r�pidamente 0 0.000624414611302 1 0.000312695434647
secondhand 0 0.000624414611302 1 0.000312695434647
form 0 0.00187324383391 1 0.00531582238899
immorality 0 0.000312207305651 1 0.000625390869293
disarmingly 0 0.000312207305651 1 0.00093808630394
batman 0 0.000312207305651 1 0.000625390869293
fireworks 0 0.000624414611302 1 0.000312695434647
cuban 0 0.000312207305651 1 0.000625390869293
fore 0 0.000312207305651 1 0.000625390869293
ford 0 0.00187324383391 1 0.000625390869293
feminine 0 0.000312207305651 1 0.000625390869293
berg 0 0.000624414611302 1 0.000625390869293
powerfully 0 0.000624414611302 1 0.000312695434647
surrender 0 0.000624414611302 1 0.000312695434647
mouthed 0 0.000624414611302 1 0.000312695434647
swimfans 0 0.000624414611302 1 0.000312695434647
builds 0 0.000936621916953 1 0.00187617260788
cinephiles 0 0.000312207305651 1 0.000625390869293
urgent 0 0.000624414611302 1 0.000312695434647
prevents 0 0.0012488292226 1 0.000625390869293
attached 0 0.000312207305651 1 0.00093808630394
inane 0 0.00156103652825 1 0.000312695434647
boss 0 0.000936621916953 1 0.000312695434647
stagey 0 0.000936621916953 1 0.000312695434647
economic 0 0.000312207305651 1 0.00093808630394
sala 0 0.000624414611302 1 0.000312695434647
daddy 0 0.000936621916953 1 0.000312695434647
propaganda 0 0.000936621916953 1 0.000625390869293
breathe 0 0.000936621916953 1 0.000312695434647
sticks 0 0.00156103652825 1 0.000625390869293
winged 0 0.000624414611302 1 0.000312695434647
classic 0 0.00561973150172 1 0.00437773608505
toss 0 0.000936621916953 1 0.000625390869293
covers 0 0.000624414611302 1 0.00125078173859
sale 0 0.000312207305651 1 0.000625390869293
f韑mica 0 0.000312207305651 1 0.000625390869293
fatherhood 0 0.000312207305651 1 0.000625390869293
pileup 0 0.000624414611302 1 0.000312695434647
awhile 0 0.000624414611302 1 0.000312695434647
unholy 0 0.000624414611302 1 0.000312695434647
lifelike 0 0.000624414611302 1 0.000312695434647
helga 0 0.000312207305651 1 0.000625390869293
deniros 0 0.000624414611302 1 0.000312695434647
fosters 0 0.000312207305651 1 0.000625390869293
tossing 0 0.000624414611302 1 0.000312695434647
handed 0 0.00405869497346 1 0.00187617260788
giovanni 0 0.000624414611302 1 0.000312695434647
holly 0 0.000624414611302 1 0.000625390869293
sades 0 0.000312207305651 1 0.000625390869293
majidis 0 0.000312207305651 1 0.00093808630394
sling 0 0.000624414611302 1 0.000312695434647
savage 0 0.000312207305651 1 0.000625390869293
dies 0 0.000936621916953 1 0.000312695434647
felt 0 0.00280986575086 1 0.00375234521576
gradually 0 0.000312207305651 1 0.00218886804253
rodan 0 0.000624414611302 1 0.000312695434647
vu 0 0.000624414611302 1 0.000312695434647
sensuous 0 0.000624414611302 1 0.000625390869293
journey 0 0.00156103652825 1 0.00656660412758
award 0 0.000936621916953 1 0.00125078173859
magnificence 0 0.000312207305651 1 0.000625390869293
shatters 0 0.000312207305651 1 0.000625390869293
weekend 0 0.000624414611302 1 0.000625390869293
russo 0 0.000312207305651 1 0.000625390869293
died 0 0.0012488292226 1 0.000625390869293
writerdirector 0 0.00187324383391 1 0.00218886804253
jacked 0 0.000312207305651 1 0.000625390869293
happening 0 0.000936621916953 1 0.00093808630394
apology 0 0.000312207305651 1 0.000625390869293
potato 0 0.000624414611302 1 0.000312695434647
shallowly 0 0.000624414611302 1 0.000312695434647
blushing 0 0.000312207305651 1 0.000625390869293
microcosm 0 0.000312207305651 1 0.000625390869293
pseudo 0 0.00218545113956 1 0.00093808630394
daily 0 0.000624414611302 1 0.00156347717323
jacket 0 0.000624414611302 1 0.000312695434647
